nomem_encr,doetmee,filled_f,BIO1,C18IDF,BIOFBTH_MAR,BIOFBC18H,BIOFBC18H_MAR
801068,yes,1,1,1,0,1,1
866473,no,-99,1,0,0,0,0
801068,yes,1,1,1,0,1,1
866473,no,-99,1,0,0,0,0
801068,yes,1,1,1,0,1,1
866473,no,-99,1,0,0,0,0
801068,yes,1,1,1,0,1,1
866473,no,-99,1,0,0,0,0
801068,yes,1,1,1,0,1,1
866473,no,-99,1,0,0,0,0
801068,yes,1,1,1,0,1,1
875146,yes,1,1,1,0,1,1
891351,no,-99,1,0,0,0,0
875146,yes,1,1,1,0,1,1
891351,no,-99,1,0,0,0,0
875146,yes,1,1,1,0,1,1
891351,no,-99,1,0,0,0,0
875146,yes,1,1,1,0,1,1
891351,no,-99,1,0,0,0,0
875146,yes,1,1,1,0,1,1
891351,no,-99,1,0,0,0,0
875146,yes,1,1,1,0,1,1
891351,no,-99,1,0,0,0,0
875146,yes,1,1,1,0,1,1
891351,no,-99,1,0,0,0,0
847363,no,-99,1,0,0,0,0
845010,yes,1,1,1,0,1,1
847363,no,-99,1,0,0,0,0
845010,yes,1,1,1,0,1,1
847363,no,-99,1,0,0,0,0
845010,yes,1,1,1,1,1,1
847363,no,-99,1,0,0,0,0
845010,yes,1,1,1,1,1,1
847363,no,-99,1,0,0,0,0
845010,yes,1,1,1,1,1,1
847363,no,-99,1,0,0,0,0
845010,yes,1,1,1,1,1,1
847363,no,-99,1,0,0,0,0
845010,yes,1,1,1,1,1,1
847363,no,-99,1,0,0,0,0
845010,yes,1,1,1,1,1,1
847363,no,-99,1,0,0,0,0
845010,yes,1,1,1,0,0,0
841528,no,-99,1,0,0,0,0
859680,yes,1,1,1,0,1,1
841528,no,-99,1,0,0,0,0
859680,yes,1,1,1,0,1,1
841528,no,-99,1,0,0,0,0
859680,yes,1,1,1,0,1,1
881396,yes,1,1,1,0,0,0
893051,yes,1,1,1,0,0,0
881396,yes,1,1,0,0,0,0
893051,yes,1,1,0,0,0,0
881396,yes,1,1,0,0,0,0
893051,yes,1,1,0,0,0,0
881396,yes,1,1,0,0,0,0
893051,yes,1,1,0,0,0,0
881396,yes,1,1,0,0,0,0
893051,yes,1,1,0,0,0,0
881396,yes,1,1,0,0,0,0
893051,yes,1,1,0,0,0,0
881396,yes,1,1,0,0,0,0
893051,yes,1,1,0,0,0,0
881396,yes,1,1,0,0,0,0
893051,yes,1,1,0,0,0,0
881396,yes,1,1,0,0,0,0
893051,yes,0,1,0,0,0,0
873355,yes,1,1,0,0,0,0
802908,yes,1,1,0,0,0,0
855252,yes,1,1,1,1,1,1
890704,no,-99,1,0,0,0,0
890704,no,-99,1,0,0,0,0
855252,yes,1,1,1,1,1,1
844973,no,-99,1,0,0,0,0
865328,yes,1,1,1,1,1,1
844973,no,-99,1,0,0,0,0
865328,yes,1,1,1,1,1,1
844973,no,-99,1,0,0,0,0
865328,yes,1,1,1,1,1,1
844973,no,-99,1,0,0,0,0
865328,yes,1,1,1,1,1,1
844973,no,-99,1,0,0,0,0
865328,yes,1,1,1,1,1,1
844973,no,-99,1,0,0,0,0
865328,yes,1,1,0,0,0,0
844973,no,-99,1,0,0,0,0
865328,yes,1,1,0,0,0,0
811636,yes,0,0,0,0,0,0
858200,yes,1,0,1,0,0,0
858200,yes,0,0,1,0,0,0
811636,yes,0,0,0,0,0,0
858200,yes,0,0,1,0,0,0
811636,yes,0,0,0,0,0,0
893814,yes,1,1,1,0,1,1
825381,yes,1,1,1,0,1,1
899719,yes,1,1,1,0,1,1
840368,yes,1,1,1,0,1,1
899719,yes,1,1,1,1,1,1
840368,yes,1,1,1,1,1,1
899719,yes,0,1,1,0,0,0
840368,yes,1,1,1,1,1,1
899719,yes,1,1,1,1,1,1
840368,yes,1,1,1,1,1,1
899719,yes,0,1,1,0,0,0
840368,yes,0,1,1,0,0,0
880252,yes,0,1,1,0,0,0
809268,no,-99,1,0,0,0,0
874746,yes,1,1,1,0,0,0
853765,yes,1,1,1,0,0,0
874746,yes,0,1,1,0,0,0
853765,yes,1,1,1,0,0,0
874746,no,-99,1,0,0,0,0
853765,yes,1,1,0,0,0,0
874746,no,-99,1,0,0,0,0
853765,yes,1,1,0,0,0,0
888311,yes,0,-99,0,0,0,0
858303,no,-99,-99,0,0,0,0
816857,no,-99,-99,0,0,0,0
852929,no,-99,-99,0,0,0,0
801397,no,-99,1,0,0,0,0
835238,yes,1,1,1,0,1,1
801397,no,-99,1,0,0,0,0
835238,yes,1,1,1,0,1,1
801397,no,-99,1,0,0,0,0
835238,yes,1,1,1,0,1,1
801300,yes,1,1,1,0,1,1
879211,yes,1,1,1,0,1,1
801300,yes,1,1,1,0,1,1
879211,yes,1,1,1,0,1,1
801300,yes,1,1,1,0,1,1
879211,yes,1,1,1,0,1,1
801300,yes,1,1,1,0,1,1
879211,yes,1,1,1,0,1,1
801300,yes,1,1,1,0,1,1
879211,yes,1,1,1,0,1,1
801300,yes,1,1,1,0,1,1
879211,yes,1,1,1,0,1,1
801300,yes,1,1,1,0,1,1
879211,yes,1,1,1,0,1,1
801300,yes,1,1,1,1,1,1
879211,yes,1,1,1,1,1,1
801300,yes,1,1,1,1,1,1
879211,yes,1,1,1,1,1,1
895208,yes,0,-99,0,0,0,0
857849,yes,0,-99,0,0,0,0
881069,yes,1,1,1,1,1,1
802697,yes,0,1,0,0,0,0
881069,yes,1,1,1,1,1,1
802697,yes,0,1,0,0,0,0
881069,yes,1,1,1,1,1,1
802697,yes,0,1,0,0,0,0
881069,yes,1,1,1,1,1,1
802697,no,-99,1,0,0,0,0
881069,yes,1,1,1,1,1,1
802697,no,-99,1,0,0,0,0
881069,yes,1,1,0,0,0,0
802697,no,-99,1,0,0,0,0
881069,yes,1,1,0,0,0,0
802697,no,-99,1,0,0,0,0
881069,yes,1,1,0,0,0,0
802697,no,-99,1,0,0,0,0
881069,yes,1,1,0,0,0,0
802697,no,-99,1,0,0,0,0
853027,yes,1,1,1,0,1,1
860391,yes,1,1,1,0,1,1
853027,yes,0,1,1,0,0,0
860391,yes,0,1,1,0,0,0
858218,yes,1,1,1,0,1,0
828985,yes,1,1,1,0,1,0
858218,yes,1,1,1,0,1,0
828985,no,-99,1,0,0,0,0
858218,yes,0,1,1,0,0,0
828985,no,-99,1,0,0,0,0
874237,yes,1,1,1,0,1,1
803045,yes,1,1,1,0,1,1
874237,yes,1,1,1,0,1,1
803045,yes,0,1,1,0,0,0
874237,yes,1,1,1,0,1,1
803045,no,-99,1,0,0,0,0
874237,yes,1,1,1,1,1,1
803045,no,-99,1,0,0,0,0
825903,yes,1,-99,0,0,0,0
849136,yes,1,-99,0,0,0,0
825903,yes,1,-99,0,0,0,0
849136,yes,1,-99,0,0,0,0
825903,yes,1,-99,0,0,0,0
849136,yes,1,-99,0,0,0,0
825903,yes,1,-99,0,0,0,0
849136,yes,1,-99,0,0,0,0
825903,yes,1,-99,0,0,0,0
849136,yes,1,-99,0,0,0,0
825903,yes,1,-99,0,0,0,0
849136,yes,1,-99,0,0,0,0
825903,yes,1,-99,0,0,0,0
849136,yes,1,-99,0,0,0,0
824554,yes,0,-99,0,0,0,0
840548,yes,0,-99,0,0,0,0
851388,yes,1,1,1,0,1,1
851434,no,-99,1,0,0,0,0
851388,yes,1,1,1,0,1,1
851434,no,-99,1,0,0,0,0
851388,yes,1,1,1,0,1,1
851434,yes,1,1,1,0,1,1
851388,yes,1,1,1,0,1,1
851434,yes,1,1,1,0,1,1
851388,yes,1,1,1,0,1,1
851434,yes,0,1,1,0,0,0
851388,yes,0,1,1,0,0,0
851434,yes,1,1,1,0,1,1
851388,yes,0,1,1,0,0,0
851434,yes,0,1,1,0,0,0
854284,yes,1,1,1,0,0,0
845681,yes,1,1,1,0,0,0
854284,yes,1,1,1,0,0,0
845681,yes,1,1,1,0,0,0
854284,yes,1,1,1,0,0,0
845681,yes,1,1,1,0,0,0
854284,yes,1,1,1,0,0,0
845681,yes,1,1,1,0,0,0
854284,yes,1,1,1,0,0,0
845681,yes,1,1,0,0,0,0
854284,yes,1,1,0,0,0,0
845681,yes,1,1,0,0,0,0
854284,yes,1,1,0,0,0,0
845681,yes,1,1,0,0,0,0
854284,yes,1,1,0,0,0,0
845681,yes,1,1,0,0,0,0
854284,yes,1,1,0,0,0,0
845681,yes,1,1,0,0,0,0
878097,yes,1,1,1,0,0,0
835461,yes,1,1,1,0,0,0
878097,yes,0,1,1,0,0,0
835461,yes,0,1,1,0,0,0
878097,yes,1,1,1,0,0,0
835461,no,-99,1,0,0,0,0
878097,yes,1,1,1,0,0,0
835461,no,-99,1,0,0,0,0
854913,no,-99,-99,0,0,0,0
862271,no,-99,-99,0,0,0,0
854913,no,-99,-99,0,0,0,0
862271,no,-99,-99,0,0,0,0
854913,no,-99,-99,0,0,0,0
862271,no,-99,-99,0,0,0,0
854913,no,-99,-99,0,0,0,0
862271,no,-99,-99,0,0,0,0
854913,no,-99,-99,0,0,0,0
862271,no,-99,-99,0,0,0,0
854913,no,-99,-99,0,0,0,0
862271,no,-99,-99,0,0,0,0
854913,no,-99,-99,0,0,0,0
862271,no,-99,-99,0,0,0,0
891250,no,-99,-99,0,0,0,0
862948,no,-99,-99,0,0,0,0
891250,no,-99,-99,0,0,0,0
862948,no,-99,-99,0,0,0,0
891250,no,-99,-99,0,0,0,0
862948,no,-99,-99,0,0,0,0
867050,no,-99,1,0,0,0,0
809347,yes,1,1,1,0,1,1
867050,no,-99,1,0,0,0,0
809347,yes,0,1,1,0,0,0
859912,no,-99,0,0,0,0,0
814352,yes,0,0,1,0,0,0
859912,no,-99,0,0,0,0,0
814352,yes,1,0,1,0,0,0
859912,no,-99,0,0,0,0,0
814352,yes,0,0,1,0,0,0
865890,yes,1,1,1,0,0,0
872805,yes,1,1,1,0,0,0
865890,yes,1,1,1,0,0,0
872805,yes,1,1,1,0,0,0
865890,yes,1,1,1,0,0,0
872805,no,-99,1,0,0,0,0
865890,yes,1,1,1,0,0,0
872805,no,-99,1,0,0,0,0
865890,yes,1,1,0,0,0,0
872805,no,-99,1,0,0,0,0
865890,yes,1,1,0,0,0,0
872805,no,-99,1,0,0,0,0
865890,yes,1,1,0,0,0,0
872805,no,-99,1,0,0,0,0
865890,yes,1,1,0,0,0,0
872805,no,-99,1,0,0,0,0
865890,yes,1,1,0,0,0,0
872805,no,-99,1,0,0,0,0
801181,yes,1,1,1,1,1,1
802413,yes,1,1,1,1,1,1
801181,yes,0,1,1,0,0,0
802413,yes,0,1,1,0,0,0
801181,yes,0,1,1,0,0,0
802413,yes,1,1,1,1,1,1
801181,no,-99,1,0,0,0,0
802413,yes,0,1,1,0,0,0
802389,no,-99,1,0,0,0,0
868988,yes,1,1,1,0,1,1
802389,no,-99,1,0,0,0,0
868988,yes,1,1,1,1,1,1
802389,no,-99,1,0,0,0,0
868988,yes,1,1,1,1,1,1
802389,no,-99,1,0,0,0,0
868988,yes,1,1,1,1,1,1
802389,no,-99,1,0,0,0,0
868988,yes,1,1,1,1,1,1
802389,no,-99,1,0,0,0,0
868988,yes,1,1,1,1,1,1
802389,no,-99,1,0,0,0,0
868988,yes,1,1,1,1,1,1
802389,no,-99,1,0,0,0,0
868988,yes,1,1,1,0,0,0
802389,no,-99,-99,0,0,0,0
868988,no,-99,-99,0,0,0,0
886923,yes,1,1,1,0,0,0
891165,yes,1,1,1,0,0,0
886923,yes,1,1,1,0,0,0
891165,yes,1,1,1,0,0,0
886923,yes,1,1,1,0,0,0
891165,yes,1,1,1,0,0,0
829205,yes,1,1,1,1,1,1
820458,yes,1,1,1,1,1,1
829205,yes,0,1,1,0,0,0
820458,yes,1,1,1,1,1,1
811557,yes,1,1,0,0,0,0
867666,no,-99,1,0,0,0,0
811557,yes,1,1,0,0,0,0
867666,no,-99,1,0,0,0,0
898468,yes,1,1,1,0,1,1
812008,yes,1,1,1,0,1,1
898468,yes,1,1,1,0,1,1
812008,yes,1,1,1,0,1,1
898468,yes,1,1,1,0,1,1
812008,yes,1,1,1,0,1,1
804293,yes,1,1,1,0,1,0
857574,yes,1,1,1,0,1,0
804293,yes,1,1,1,0,1,0
857574,yes,1,1,1,0,1,0
804293,yes,1,1,1,0,1,0
857574,yes,1,1,1,0,1,0
804293,yes,1,1,1,0,1,0
857574,yes,1,1,1,0,1,0
804293,yes,1,1,1,0,1,0
857574,yes,1,1,1,0,1,0
800244,yes,1,1,1,1,1,1
893444,yes,1,1,1,1,1,1
800244,yes,1,1,1,0,0,0
893444,yes,1,1,1,0,0,0
800244,yes,1,1,1,0,0,0
893444,yes,0,1,1,0,0,0
800244,yes,1,1,1,0,0,0
893444,yes,1,1,1,0,0,0
800244,yes,1,1,0,0,0,0
893444,yes,1,1,0,0,0,0
800244,yes,1,1,0,0,0,0
893444,yes,1,1,0,0,0,0
800244,yes,1,1,0,0,0,0
893444,no,-99,1,0,0,0,0
833422,yes,0,-99,0,0,0,0
886325,no,-99,-99,0,0,0,0
833422,yes,0,-99,0,0,0,0
886325,no,-99,-99,0,0,0,0
802169,yes,0,-99,0,0,0,0
833694,yes,0,-99,0,0,0,0
802169,yes,0,-99,0,0,0,0
833694,yes,0,-99,0,0,0,0
802169,no,-99,-99,0,0,0,0
833694,yes,0,-99,0,0,0,0
874523,yes,1,1,1,0,1,0
873767,yes,1,1,1,0,1,0
874523,yes,1,1,1,0,1,0
873767,yes,1,1,1,0,1,0
874523,yes,1,1,1,0,1,0
873767,yes,1,1,1,0,1,0
874523,yes,1,1,1,0,1,0
873767,yes,0,1,1,0,0,0
815625,yes,0,-99,0,0,0,0
865347,yes,0,-99,0,0,0,0
820684,no,-99,1,0,0,0,0
886215,yes,1,1,1,0,1,1
811203,yes,1,1,1,0,1,1
867608,yes,1,1,1,0,1,1
811203,yes,1,1,1,0,1,1
867608,yes,1,1,1,0,1,1
811203,yes,0,1,1,0,0,0
867608,yes,0,1,1,0,0,0
811203,no,-99,1,0,0,0,0
867608,yes,0,1,1,0,0,0
811203,no,-99,1,0,0,0,0
867608,yes,0,1,1,0,0,0
854812,yes,1,1,1,0,1,0
875314,yes,0,1,0,0,0,0
854812,yes,1,1,1,0,1,0
875314,no,-99,1,0,0,0,0
854812,yes,1,1,1,0,1,0
875314,no,-99,1,0,0,0,0
854812,yes,1,1,1,0,1,0
875314,no,-99,1,0,0,0,0
854812,yes,1,1,1,0,1,0
875314,no,-99,1,0,0,0,0
854812,yes,1,1,1,0,1,0
875314,no,-99,1,0,0,0,0
854812,yes,1,1,1,0,1,0
875314,no,-99,1,0,0,0,0
875314,no,-99,1,0,0,0,0
854812,yes,1,1,1,0,1,0
875314,no,-99,1,0,0,0,0
854812,yes,1,1,1,0,1,0
855465,yes,1,0,1,0,0,0
826895,no,-99,0,0,0,0,0
855465,yes,1,0,1,0,0,0
826895,no,-99,0,0,0,0,0
862551,yes,1,1,1,0,1,1
860244,yes,1,1,1,0,1,1
862551,yes,1,1,1,0,1,1
860244,yes,1,1,1,0,1,1
862551,yes,1,1,1,0,1,1
860244,yes,1,1,1,0,1,1
862551,yes,1,1,1,0,1,1
860244,yes,1,1,1,0,1,1
862551,yes,1,1,1,0,1,1
860244,yes,1,1,1,0,1,1
845199,yes,1,1,0,0,0,0
800424,yes,1,1,0,0,0,0
845199,yes,1,1,0,0,0,0
800424,yes,1,1,0,0,0,0
845199,yes,1,1,0,0,0,0
800424,yes,1,1,0,0,0,0
845199,yes,1,1,0,0,0,0
800424,yes,1,1,0,0,0,0
845199,yes,1,1,0,0,0,0
800424,yes,1,1,0,0,0,0
833178,yes,1,0,1,0,0,0
805230,yes,0,0,0,0,0,0
833178,yes,1,0,1,0,0,0
805230,yes,0,0,0,0,0,0
833178,yes,0,0,1,0,0,0
805230,yes,0,0,0,0,0,0
833178,yes,0,0,1,0,0,0
805230,no,-99,0,0,0,0,0
879089,no,-99,1,0,0,0,0
895535,yes,1,1,1,0,0,0
879089,no,-99,1,0,0,0,0
895535,yes,1,1,1,0,0,0
879089,no,-99,1,0,0,0,0
895535,yes,0,1,1,0,0,0
886425,yes,0,-99,0,0,0,0
823315,yes,0,-99,0,0,0,0
893508,yes,0,1,0,0,0,0
867919,yes,1,1,1,0,0,0
893508,yes,0,1,0,0,0,0
867919,yes,0,1,1,0,0,0
893508,yes,0,1,0,0,0,0
867919,yes,0,1,1,0,0,0
867919,no,-99,-99,0,0,0,0
893508,yes,0,-99,0,0,0,0
893508,yes,1,1,0,0,0,0
867919,no,-99,1,0,0,0,0
893508,yes,0,1,0,0,0,0
867919,no,-99,1,0,0,0,0
876104,no,-99,1,0,0,0,0
828005,yes,1,1,1,1,1,1
876104,no,-99,1,0,0,0,0
828005,yes,1,1,1,1,1,1
803225,yes,0,0,0,0,0,0
814212,no,-99,0,0,0,0,0
878726,yes,0,1,0,0,0,0
845364,yes,1,1,1,0,1,0
878726,yes,0,1,0,0,0,0
845364,yes,1,1,1,0,1,0
878726,yes,0,1,0,0,0,0
845364,yes,0,1,1,0,0,0
878726,yes,0,-99,0,0,0,0
845364,no,-99,-99,0,0,0,0
878726,yes,0,-99,0,0,0,0
845364,no,-99,-99,0,0,0,0
827816,yes,0,1,0,0,0,0
823709,yes,1,1,1,0,1,1
890637,no,-99,-99,0,0,0,0
872747,yes,0,-99,0,0,0,0
873562,yes,1,1,1,0,1,0
881286,yes,1,1,1,0,1,0
891110,yes,1,1,1,0,1,1
893679,yes,1,1,1,0,1,1
891110,yes,0,1,1,0,0,0
893679,yes,1,1,1,0,1,1
891110,yes,1,1,1,0,1,1
893679,yes,1,1,1,0,1,1
891110,yes,1,1,1,0,1,1
893679,yes,1,1,1,0,1,1
891110,yes,0,1,1,0,0,0
893679,yes,1,1,1,0,1,1
891110,yes,0,1,1,0,0,0
893679,yes,1,1,1,0,1,1
891110,yes,0,1,1,0,0,0
893679,yes,0,1,1,0,0,0
891110,yes,1,1,1,1,1,1
893679,yes,1,1,1,1,1,1
891110,yes,0,1,1,0,0,0
893679,yes,1,1,1,1,1,1
803030,yes,1,1,1,0,1,1
865753,yes,1,1,1,0,1,1
803030,yes,0,1,1,0,0,0
865753,yes,0,1,1,0,0,0
803030,yes,0,1,1,0,0,0
865753,no,-99,1,0,0,0,0
878811,yes,1,1,1,0,1,0
836090,yes,1,1,1,0,1,0
878811,yes,1,1,1,0,1,0
836090,yes,1,1,1,0,1,0
878811,yes,1,1,1,0,1,0
836090,yes,1,1,1,0,1,0
878811,no,-99,1,0,0,0,0
836090,yes,1,1,1,0,1,0
878811,no,-99,1,0,0,0,0
836090,yes,1,1,1,0,1,0
878811,no,-99,1,0,0,0,0
836090,yes,1,1,1,0,1,0
878811,no,-99,1,0,0,0,0
836090,yes,0,1,1,0,0,0
878811,no,-99,1,0,0,0,0
836090,yes,1,1,1,0,1,0
878811,no,-99,1,0,0,0,0
836090,yes,1,1,1,0,1,1
869451,yes,0,-99,0,0,0,0
855764,yes,0,-99,0,0,0,0
892849,no,-99,-99,0,0,0,0
867523,yes,0,-99,0,0,0,0
828524,no,-99,1,0,0,0,0
845742,yes,1,1,1,1,1,1
828524,no,-99,1,0,0,0,0
845742,yes,0,1,1,0,0,0
828524,no,-99,1,0,0,0,0
845742,yes,0,1,1,0,0,0
828524,no,-99,1,0,0,0,0
845742,yes,0,1,1,0,0,0
820117,no,-99,0,0,0,0,0
890304,yes,1,0,1,0,0,0
847485,yes,1,1,0,0,0,0
806948,yes,1,1,0,0,0,0
839028,yes,1,1,1,0,1,1
836413,yes,1,1,1,0,1,1
839028,yes,1,1,1,1,1,1
836413,yes,0,1,1,0,0,0
839028,yes,1,1,1,1,1,1
836413,yes,0,1,1,0,0,0
839028,yes,1,1,1,1,1,1
836413,no,-99,1,0,0,0,0
839028,yes,1,1,1,1,1,1
836413,no,-99,1,0,0,0,0
839028,yes,0,1,1,0,0,0
836413,no,-99,1,0,0,0,0
839028,yes,1,1,1,0,0,0
836413,no,-99,1,0,0,0,0
839028,yes,1,1,1,0,0,0
836413,no,-99,1,0,0,0,0
839028,yes,1,1,1,0,0,0
836413,no,-99,1,0,0,0,0
836791,no,-99,-99,0,0,0,0
892022,no,-99,-99,0,0,0,0
836791,no,-99,-99,0,0,0,0
892022,no,-99,-99,0,0,0,0
836791,no,-99,-99,0,0,0,0
892022,no,-99,-99,0,0,0,0
866207,no,-99,1,0,0,0,0
862426,yes,1,1,1,0,1,1
866207,no,-99,1,0,0,0,0
862426,yes,1,1,1,0,1,1
866207,no,-99,1,0,0,0,0
862426,yes,1,1,1,0,1,1
838125,no,-99,-99,0,0,0,0
858935,yes,0,-99,0,0,0,0
802600,yes,1,0,1,0,0,0
878424,yes,1,0,1,0,0,0
802600,yes,0,0,1,0,0,0
878424,yes,0,0,0,0,0,0
802600,yes,0,0,1,0,0,0
878424,yes,0,0,0,0,0,0
802600,no,-99,0,0,0,0,0
878424,yes,0,0,0,0,0,0
802600,no,-99,0,0,0,0,0
878424,yes,0,0,0,0,0,0
801480,yes,0,-99,0,0,0,0
890399,yes,0,-99,0,0,0,0
801480,yes,1,0,1,0,0,0
890399,yes,1,0,1,0,0,0
801480,yes,1,0,1,0,0,0
890399,yes,1,0,1,0,0,0
801480,yes,1,0,1,0,0,0
890399,yes,1,0,1,0,0,0
801480,yes,1,0,1,0,0,0
890399,yes,1,0,1,0,0,0
801480,yes,1,0,1,0,0,0
890399,yes,1,0,1,0,0,0
801480,yes,1,0,1,0,0,0
890399,yes,1,0,1,0,0,0
870288,yes,1,1,1,0,1,1
803247,yes,1,1,1,0,1,1
870288,yes,1,1,1,0,1,1
803247,yes,0,1,1,0,0,0
870288,yes,0,1,1,0,0,0
803247,yes,1,1,1,0,1,1
870288,yes,0,1,1,0,0,0
803247,yes,0,1,1,0,0,0
870288,yes,0,1,1,0,0,0
803247,yes,0,1,1,0,0,0
870288,yes,0,1,1,0,0,0
803247,yes,0,1,1,0,0,0
870288,no,-99,1,0,0,0,0
803247,yes,0,1,1,0,0,0
870288,no,-99,1,0,0,0,0
803247,yes,0,1,1,0,0,0
846069,yes,0,-99,0,0,0,0
854910,yes,0,-99,0,0,0,0
846069,yes,1,1,1,0,1,1
854910,yes,1,1,1,0,1,1
846069,yes,1,1,1,0,1,1
854910,yes,0,1,1,0,0,0
819985,yes,1,1,1,0,1,1
886233,yes,0,1,0,0,0,0
819985,yes,1,1,1,0,1,1
886233,yes,1,1,1,0,1,1
819985,yes,0,1,1,0,0,0
886233,yes,1,1,1,0,1,1
819985,yes,1,1,1,0,1,1
886233,yes,0,1,1,0,0,0
819985,yes,1,1,1,0,1,1
886233,yes,0,1,1,0,0,0
819985,yes,1,1,1,0,1,1
886233,yes,1,1,1,0,1,1
819985,yes,0,1,1,0,0,0
886233,yes,0,1,1,0,0,0
819985,yes,1,1,1,0,1,1
886233,yes,1,1,1,0,1,1
819985,yes,1,1,1,0,1,1
886233,yes,0,1,1,0,0,0
879696,yes,0,-99,0,0,0,0
800369,yes,0,-99,0,0,0,0
883349,yes,1,1,1,0,1,1
808969,yes,1,1,1,0,1,1
883349,yes,1,1,1,0,1,1
808969,yes,1,1,1,0,1,1
883349,yes,1,1,1,1,1,1
808969,yes,1,1,1,1,1,1
883349,yes,1,1,1,1,1,1
808969,yes,1,1,1,1,1,1
883349,yes,1,1,1,1,1,1
808969,yes,1,1,1,1,1,1
883349,yes,1,1,1,1,1,1
808969,yes,1,1,1,1,1,1
883349,yes,1,1,1,1,1,1
808969,yes,1,1,1,1,1,1
883349,no,-99,1,0,0,0,0
808969,yes,1,1,1,1,1,1
883349,no,-99,1,0,0,0,0
808969,yes,1,1,0,0,0,0
833691,yes,1,1,1,0,1,0
839648,yes,1,1,1,0,1,0
833691,yes,1,1,1,0,1,0
839648,yes,1,1,1,0,1,0
833691,yes,1,1,1,0,1,0
839648,yes,0,1,1,0,0,0
833691,yes,1,1,1,0,1,0
839648,yes,1,1,1,0,1,0
833691,yes,1,1,1,0,1,0
839648,yes,1,1,1,0,1,0
833691,yes,1,1,1,0,1,0
839648,yes,1,1,1,0,1,0
833691,yes,1,1,1,0,1,0
839648,no,-99,1,0,0,0,0
866348,yes,0,-99,0,0,0,0
838372,yes,0,-99,0,0,0,0
893240,no,-99,1,0,0,0,0
813232,yes,1,1,1,1,1,1
893240,no,-99,1,0,0,0,0
813232,yes,1,1,1,1,1,1
893240,no,-99,1,0,0,0,0
813232,yes,1,1,1,1,1,1
893240,no,-99,1,0,0,0,0
813232,yes,0,1,1,0,0,0
893240,no,-99,1,0,0,0,0
813232,yes,1,1,1,0,0,0
893240,no,-99,1,0,0,0,0
813232,yes,1,1,1,0,0,0
893240,no,-99,1,0,0,0,0
813232,yes,0,1,0,0,0,0
870230,yes,1,1,1,0,1,0
849493,yes,1,1,1,0,1,0
870230,yes,1,1,1,0,1,0
849493,yes,1,1,1,0,1,0
870230,yes,0,1,1,0,0,0
849493,yes,1,1,1,0,1,0
870230,yes,1,1,1,0,1,0
849493,yes,0,1,1,0,0,0
870230,yes,0,1,1,0,0,0
849493,yes,1,1,1,0,1,0
870230,yes,0,1,1,0,0,0
849493,yes,1,1,1,0,1,0
871557,no,-99,-99,0,0,0,0
846536,yes,0,-99,0,0,0,0
827951,no,-99,1,0,0,0,0
868490,yes,1,1,1,0,1,1
850598,yes,0,-99,0,0,0,0
834899,yes,0,-99,0,0,0,0
850598,yes,0,-99,0,0,0,0
834899,yes,0,-99,0,0,0,0
850598,yes,1,1,1,1,1,1
834899,yes,0,1,0,0,0,0
850598,yes,1,1,1,1,1,1
834899,no,-99,1,0,0,0,0
850598,yes,1,1,1,0,0,0
834899,no,-99,1,0,0,0,0
850598,yes,1,1,1,0,0,0
834899,no,-99,1,0,0,0,0
850598,yes,1,1,1,0,0,0
834899,no,-99,1,0,0,0,0
850598,yes,1,1,1,0,0,0
834899,no,-99,1,0,0,0,0
850598,yes,0,1,1,0,0,0
834899,no,-99,1,0,0,0,0
836129,yes,1,1,1,0,1,0
883914,yes,0,1,0,0,0,0
836129,yes,1,1,1,0,1,0
883914,yes,1,1,1,0,1,0
836129,yes,1,1,1,0,1,0
883914,yes,1,1,1,0,1,0
836129,yes,1,1,1,0,1,0
883914,yes,1,1,1,0,1,0
836129,yes,0,1,1,0,0,0
883914,yes,1,1,1,0,1,0
859988,yes,1,0,1,0,0,0
857156,no,-99,0,0,0,0,0
859988,no,-99,-99,0,0,0,0
857156,no,-99,-99,0,0,0,0
893792,yes,1,0,1,0,0,0
814205,yes,0,0,1,0,0,0
814205,yes,1,0,1,0,0,0
893792,yes,1,0,1,0,0,0
814205,yes,0,1,1,0,0,0
893792,yes,1,1,1,0,1,0
814205,yes,1,0,1,0,0,0
893792,yes,1,0,1,0,0,0
814205,yes,1,0,1,0,0,0
893792,yes,1,0,1,0,0,0
814205,yes,0,0,1,0,0,0
893792,yes,1,0,1,0,0,0
814205,no,-99,0,0,0,0,0
893792,yes,1,0,1,0,0,0
814205,no,-99,0,0,0,0,0
893792,yes,0,0,1,0,0,0
870086,yes,1,1,1,0,0,0
802233,yes,1,1,1,0,0,0
870086,yes,1,1,1,0,0,0
802233,yes,1,1,1,0,0,0
840280,yes,1,1,1,0,1,1
896960,yes,1,1,1,0,1,1
840280,yes,1,1,1,1,1,1
896960,yes,0,1,1,0,0,0
840280,yes,0,1,1,0,0,0
896960,yes,0,1,1,0,0,0
840280,yes,0,1,1,0,0,0
896960,yes,0,1,1,0,0,0
840280,yes,0,1,1,0,0,0
896960,yes,0,1,1,0,0,0
831848,yes,1,1,1,0,0,0
819479,yes,1,1,1,0,0,0
831848,yes,1,1,1,0,0,0
819479,yes,1,1,1,0,0,0
831848,yes,1,1,0,0,0,0
819479,yes,1,1,0,0,0,0
831848,yes,1,1,0,0,0,0
819479,yes,1,1,0,0,0,0
